claimDate,text,label,label_id
2016-07-25,"Speakers at the Democratic National Convention made ""zero mentions of the global terrorist threat posed by ISIS.""",5,true
2012-03-06,"Ronald Reagan’s philosophy of ""peace through strength"" is why ""the Iranians released the hostages on the same day and at the same hour that Reagan was sworn in.""",0,false
2013-02-19,"In other jurisdictions where (a domestic partnership registry) has been enacted, we have seen that fewer people enter into marriage.",2,mostly false
2013-06-16,"On immigration reform, Marco Rubio ""all along has been saying, 'We have to have border security first' "" and then ""he gets on Spanish TV, he ends up saying, 'No, no. That will never get in the way.' """,2,mostly false
2009-10-08,You don't know if this (the H1N1 vaccine) is gonna cause neurological damage like it did in the 1970s.,2,mostly false
2013-08-07,"Under a new law regulating abortions, ""Even if you're raped, if you don't report it in the first 30 days, the Republicans will force you to have an ultrasound.""",1,half true
2013-10-29,"The University of Texas is starting ""the first medical school at a major Tier One"" university ""in the last 50 years.""",3,mostly true
2008-03-11,Obama says Clinton in 2002 suggested there was a connection between al-Qaida and the Iraqi government.,5,true
2012-07-30,"Art Robinson says ""Social Security should be ended through attrition.""",3,mostly true
2011-08-25,"In (Sen. Marco) Rubio's state of Florida alone, Social Security lifts more than -- count it -- a million people out of poverty.",1,half true
2015-01-02,"State ""school funding per pupil is down 16 percent compared to 2009, after adjusting for inflation.""",5,true
2014-11-22,"Only 20 colleges and universities ""have athletic departments with revenue exceeding expenses.""",5,true
2014-01-28,I never gave up custody of my children. I never lost custody of my children.,3,mostly true
2014-06-30,Nearly 60 percent of women who use birth control do so for more than just family planning.,3,mostly true
2011-02-17,"Since Sherrod Brown and the Democrats ""rammed"" the economic stimulus bill through, ""Ohio's unemployment rate has risen to 9.6 percent, above the national average.""",1,half true
2008-09-04,I will keep taxes low and cut them where I can. My opponent will raise them.,1,half true
2008-11-19,"Even with recent changes, the average hourly wage at General Motors is still $75 an hour.",0,false
2012-07-10,Bill Nelson was the deciding vote on the health care law.,2,mostly false
2010-08-06,We know that tax cuts are remarkably un-stimulative when you compare them with different kinds of government spending.,1,half true
2011-06-28,Protesters caused $7.5 million in damage to the Wisconsin State House,0,false
2016-07-05,Taxpayers are paying a fortune for the use of Air Force One on the campaign trail by President Barack Obama and Hillary Clinton.,3,mostly true
2011-09-28,"Attacks on Planned Parenthood ""come at a time when the poverty rate among women is the highest in nearly two decades and 1 in 5 women under 65 don’t have access to health care.""",3,mostly true
2012-10-16,While I was mayor of the city of Providence we had the lowest crime rate in 30 years.,5,true
2015-11-17,"The United States has ""10,000 IRS agents making sure that you don't take an improper charity deduction,"" but to fight terrorism, it has ""less than two dozen people focusing on countering violent extremism at home.""",2,mostly false
2011-07-21,"Says Ronald Reagan ""repeatedly talked about how irresponsible it would be to allow the full faith and credit of the United States to be impaired in any kind of way.""",3,mostly true
2013-09-27,The United States Senate — Democrats and Republicans — (voted) to keep our government open.,2,mostly false
2010-06-17,Georgia has “more illegal aliens than the state of Arizona.”,5,true
2012-09-12,"George Allen ""voted to end Pell Grants for 84,000 students.""",3,mostly true
2013-07-28,They’ve seen employer-supported coverage increase in Massachusetts after this law (Romneycare) was implemented.,5,true
2010-12-03,I have always been focused on reining in the deficit.,2,mostly false
2014-07-03,"An image of nine white, blond women shows ""the amazing diversity of Fox News anchors.""",2,mostly false
2012-05-11,"In Galveston, Texas, they have allowed people to privatize part of their Social Security. And people are building wealth.",5,true
2014-10-13,"Raising the minimum wage to $10.10 an hour, ""would help lift over a million Americans out of poverty.""",3,mostly true
2008-08-08,"Barack Obama promises higher taxes on ""the sale of your home.""",2,mostly false
2013-10-29,Natalyn Archibong skipped (Atlanta) City Council meetings or was late 90% of the time. Then she voted herself a pay raise.,2,mostly false
2015-09-29,"In 2006, Planned Parenthood performed more prevention services and cancer screenings than abortions, but in 2013, there were more abortions.",0,false
2016-03-29,"Wisconsin’s ""effective"" unemployment rate is 20 percent.",0,false
2016-05-13,"I have had to fill out FEC reports for the past six years now, and they’re much more detailed than a tax return...",0,false
2013-05-31,There hasn’t been a Republican in the legislature or the City Council in Providence in over 30 years.,2,mostly false
2013-04-01,"Says ""I've authored the first bipartisan tax reform bill in a quarter-century.""",3,mostly true
2008-06-02,The U.S. Navy has sailed ships around the world for 60 years with nuclear power plants on them and we've never had an accident.,5,true
2012-10-05,Says opponent Tammy Baldwin ‘has had not one positive ad’ in the campaign for U.S. Senate.,1,half true
2014-11-13,I don't know who (Jonathan Gruber) is.,0,false
2010-12-01,All but one of the 50 states already have some form of a balanced budget amendment in their state constitutions.,1,half true
2009-11-09,President Obama campaigned on a promise to put reproductive health care at the center of his reform plan.,5,true
2007-12-19,"Romney refused to pardon ""a decorated soldier"" returning from Iraq who had been charged with a crime involving a BB gun when he was 13.",5,true
2016-01-19,Almost all of the polls that have come out suggest that I am a much stronger candidate against the Republicans than is Hillary Clinton.,0,false
2015-10-31,"On the VA: ""Over 300,000 veterans have died waiting for care.""",2,mostly false
2015-06-14,"Says Hillary Clinton's ""been very clear where she stands on trade.""",2,mostly false
2015-03-23,"Ted Cruz was ""the longest-serving solicitor general in the history of Texas.""",5,true
2015-11-06,Over half of the black workers in this country earn less than $15 an hour.,3,mostly true
2014-07-17,"Says Jason Carter has ""gotten David Axelrod to come down and be his campaign advisor.""",0,false
2013-07-22,Every single month since 1985 has been warmer than the historic average. All 12 of the warmest years on record have come in the last 15 years.,5,true
2010-10-23,Blames Mike McIntyre and Nancy Pelosi for the second straight year of no cost-of-living increases for Social Security beneficiaries.,2,mostly false
2014-05-31,"Last year, Obama ""administration officials released into our neighborhoods more than 36,000 criminal immigrants who had nearly 88,000 convictions. The crimes included hundreds of convictions for murder, rape and kidnapping and thousands of drug-related crimes.""",1,half true
2016-05-13,"Says Virginia Republican ""Scott Taylor has been convicted in at least four different courts across the country, at times failing to even appear, and having a warrant issued for his arrest.""",1,half true
2013-10-05,Obama has jumped the shark and ordered the ocean closed!,0,false
2012-09-11,"The truth is, Planned Parenthood does not provide mammograms. Planned Parenthood refers women to mammography providers, serving as the middlewoman, if you will.",5,true
2011-04-20,Almost 37 percent of the total income from Planned Parenthood is from abortions.,0,false
2010-11-30,The tuitions in Virginia colleges...have doubled -- 100 percent -- in the last 10 years.,5,true
2014-10-08,"Leticia Van de Putte ""opposed putting National Guard troops on the border, would send millions to Central American governments instead and wrote the law giving in-state tuition to illegal immigrants.""",1,half true
2015-03-15,"After actions by Gov. Scott Walker and Republicans, Wisconsin ""is dead broke.""",0,false
2011-12-10,"In New York City, ""an entry level janitor gets paid twice as much as an entry level teacher.""",0,false
2011-03-28,"Since Oregon’s prescription-only law took effect, meth lab incidents have dropped by 96 percent and meth-related arrests by 32 percent.",5,true
2014-08-31,"The United States had ""allies lined up"" for air strikes in Syria and then Obama ""pulled the rug out.""",1,half true
2010-07-15,"Says Democrat Hank Gilbert ""has a criminal conviction for theft, has multiple years of unpaid taxes, has multiple tax liens and fines, unsafe driving convictions (and) has recently been accused of taking a bribe and is on record lying to the press this year about his criminal record.""",1,half true
2013-11-23,Obamacare Medical Codes Confirm: Execution by Beheading To Be Implemented in America.,0,false
2014-06-03,We’ve seen a remarkable reduction in the number of Americans being executed -- it’s down nearly two-thirds over the past generation.,3,mostly true
2016-07-18,We defied the stand-down orders during the Benghazi attack.,2,mostly false
2015-04-25,On eliminating the influence of money in policy campaigns,4,other
2015-07-28,The stock market does better when you have a Democratic president in the White House.,3,mostly true
2010-05-20,Says Gov. Rick Perry is “spending Texans’ hard-earned money to live like Louie XIV.”,0,false
2012-04-09,"Says New Jersey Devils managing partner Jeff Vanderbeek ""froze all those monies during the toughest years in ‘08-’09"" and ""refused to give the charitable dollars that he was required to give by the contract.""",3,mostly true
2011-03-24,"As a prosecutor, Wisconsin Supreme Court Justice David Prosser did not investigate or file charges in a case involving 30-year pedophile priest, then participated in cover-up.",2,mostly false
2011-04-19,Texans spend $2.5 billion gambling in our neighboring states every year.,3,mostly true
2016-08-24,"The Hollywood celebrities endorsing Hillary Clinton are ""in many cases celebrities that aren’t very hot anymore.""",2,mostly false
2015-06-28,"Says states not directly involved in the gay marriage lawsuits that reached the Supreme Court ""are not bound"" by the court’s ruling.",2,mostly false
2010-05-18,A Houston school district analysis found that the (State Board of Education) more than quadrupled the number of historical figures students must learn about.,1,half true
2015-03-03,We have cut taxes more than 40 times in four years.,1,half true
2016-02-18,"Says Donald Trump ""wants to keep big government in charge"" of federally-owned land.",3,mostly true
2008-10-07,1.3-million people in America make their living off eBay.,0,false
2013-09-24,"Every month, we get the reports from the Bureau of Labor Statistics that say even more people have given up looking for work.",2,mostly false
2013-06-13,The United States has never stood by and seen innocent people slaughtered to the extent that's happening in Syria.,0,false
2012-06-13,"Atlanta Tea Party co-founder Debbie Dooley ""wants gas taxes raised.""",1,half true
2008-01-17,I don't have lobbyists running my campaign.,0,false
2016-01-04,"A Trump television ad shows Mexicans swarming over ""our southern border.""",0,false
2016-04-12,Kelly Ayotte has voted four times against the federal Paycheck Fairness Act.,3,mostly true
2009-08-09,There's no rationing in any of these bills.,0,false
2016-02-03,Says he was endorsed by the Valley News newspaper.,0,false
2010-11-02,"Has created 60,000 net new jobs since taking office.",3,mostly true
2016-06-01,There are tens of thousands of homes right here in California where you turn on the faucet but you can't drink the water.,1,half true
2009-07-20,"The Congressional Budget Office most recently came out and analyzed the current (health care) plan and said that it was not only deficit-neutral, but also that over 10 years it would create a $6 billion surplus.",0,false
2013-01-17,"Says U.S. Rep. John Barrow, D-Ga., celebrates gun ownership even in the face of school shootings.",0,false
2013-01-02,"The fiscal cliff deal ""ultimately raised taxes.""",1,half true
2010-12-14,Ohio has lost more population than every other state in the country except for two.,0,false
2016-07-18,Barack Obama and Hillary Clinton have left us with $19 trillion in debt.,2,mostly false
2009-07-23,"The Democrat-backed health care reform plan ""will require (Americans) to subsidize abortion with their hard-earned tax dollars.""",0,false
2015-09-13,Tens of thousands of Atlanta households pay more than 30 percent of their income towards rent.,5,true
2016-08-12,Who would sign up to speak for a (Haitian) dictator? Rob Portman.,2,mostly false
2011-09-04,Two-thirds of Granite Staters oppose the Tea Party and its agenda on labor unions.,2,mostly false
2015-06-18,This type of mass violence does not happen in other advanced countries. It doesn’t happen in other places with this kind of frequency.,2,mostly false
2016-02-14,"There comes a point in the last year of the president, especially in their second term, where you stop nominating both Supreme Court justices and Court of Appeals judges.",0,false
2012-04-13,Says there is an upcoming vote to preserve benefits of Texas homestead exemption for seniors and the disabled.,0,false
2011-11-04,Ronald Reagan raised the national debt 18 times.,5,true
2014-10-03,The states that have raised the minimum wage (this year) have had faster job growth than the states that haven’t raised the minimum wage.,1,half true
2010-04-20,"Says Crist campaign website ""has eliminated all references to our Republican Party.""",0,false
2016-01-28,I have never supported cap and trade.,3,mostly true
2011-06-13,"The CBO, the Congressional Budget Office has said that Obamacare will kill 800,000 jobs.",2,mostly false
2014-07-29,There has never been an alderman who has defeated an incumbent mayor in the history of this great city.,5,true
2014-10-21,"Says high-speed rail would have created 60,000 jobs.",0,false
2014-08-14,Washington has incentivized the militarization of local police precincts.,5,true
2011-11-30,Eighty percent of all U.S. communities depend solely on trucks to deliver and supply the products sold in stores or ordered online.,3,mostly true
2013-01-17,"Religious groups like Knights of Columbus have been forced to allow same-sex marriage ceremonies in their facilities, against their beliefs.",0,false
2012-08-28,Claims Ohio Gov. John Kasich says climate change is a problem.,5,true
2014-10-19,"Seth Magaziner ""plans to spend billions more of your money.""",0,false
2013-04-14,"The ""working tax cut"" created ""over 40,000 new jobs in just the last four years.""",0,false
2014-10-19,"Obama, instead of nominating a health professional, he nominated someone who is an anti-gun activist (for surgeon general).",0,false
2015-02-17,"ISIS sends out ""90,000 social (media) messages a day.""",3,mostly true
2012-08-07,"Gov. Romney himself, with 28 other Republican governors, supported policies that would have eliminated the time limits in the welfare reform law and allowed people to stay on welfare forever.",0,false
2016-08-16,"As a result of Chris Sununu’s vote against a Planned Parenthood contract, ""nearly 3,000 fewer"" women and families statewide accessed health care for birth control, cancer screenings and annual exams.",2,mostly false
2012-07-30,"Says Congressman Jon Runyan does not want to cut taxes for the middle class, but only for millionaires.",2,mostly false
2011-01-17,"George Allen voted for budgets that increased the national debt by $16,400 for every second he served in the U.S. Senate.",5,true
2016-06-18,"If you are a member of union, your median weekly income is roughly $200 more than if you are a nonunion member, and that doesn’t include benefits.",5,true
2011-01-25,"While the government grew, we lost more than 2 million jobs.",1,half true
2011-04-28,"According to crime statistics, ""riding MARTA has been becoming more and more safe over the years.""",1,half true
2008-10-15,"Under John McCain's health care plan, people get a $5,000 tax credit to buy a $12,000 health care policy, and ""that's a loss for you.""",0,false
2012-05-23,"Says he ""cut the budget.""",3,mostly true
2010-07-11,"Says that President Obama said if Congress passed the economic stimulus bill, ""we would have unemployment at 8 percent and no higher. And it went higher.""",2,mostly false
2010-11-05,"The debt is ""nearly $6 trillion more than when President Obama was sworn into office.""",0,false
2009-10-02,All the talk about socialism during the campaign made young people more interested in it by Election Day.,0,false
2012-09-08,We've doubled our use of renewable energy.,2,mostly false
2011-04-15,"House Republican plan would increase costs for Oregon seniors by $6,000 with health care vouchers instead of Medicare",3,mostly true
2010-02-17,"We were promised (the stimulus) would provide 'green jobs' for Americans, but 80% of the $2 billion they spent on alternative energy went to purchase wind turbines built in China!",0,false
2012-06-20,"Says ""Barack Obama and his team"" are ""socialists in every respect of the word.""",0,false
2013-12-11,I cut spending while serving in the state Legislature,3,mostly true
2016-04-22,"The Paris Agreement ""is by far the largest number of countries ever to sign an international agreement on a single day.""",3,mostly true
2016-02-09,"Nevada is ""still a state that is 80 percent white voters.""",0,false
2012-05-04,"Says he ""is the only candidate in the race for Clackamas County Chair who will refuse to join the Public Employees Retirement System.""",5,true
2011-09-12,"The U.S. military ""is in 130 countries. We have 900 bases around the world.""",3,mostly true
2013-07-09,"Says Texas has more than 80,000 abortions each year.",2,mostly false
2016-01-03,Let’s start with the premise that Rhode Island already has one of the 10 strictest [gun laws] amongst all the states.,5,true
2011-03-16,"Says his bill, HB 97, would prevent the use of taxpayer dollars on abortions.",0,false
2014-09-28,"This Congress ""adjourned earliest of any time in congressional history before an election.""",0,false
2013-03-14,[A] 2009 USDA study found that 87 percent of chicken carcasses tested positive for generic E. coli ... just prior to packaging.,1,half true
2010-12-19,"Says the state's Medicaid waiver proposal ""has languished in a file cabinet at the Centers for Medicare and Medicaid Services for more than two years.""",0,false
2008-01-15,"You know, Sen. McCain said the other day that we might have troops (in Iraq) for 100 years...",5,true
2013-09-18,You have to get a license to fish on our beaches.,5,true
2015-12-27,"Guantanamo has ""never been a key component of ISIS or al-Qaida propaganda.""",5,true
2013-02-05,What concerns me is there is only two sentences that have been written about minority business.,1,half true
2011-04-05,"Tim Kaine proposed ""over $6 billion in tax increases from the time he entered the governor’s mansion until the time he left.""",1,half true
2012-03-31,"Says his sons were ""targeted"" on Facebook ""by out-of-state protesters.""",1,half true
2013-07-22,"President Barack Obama has ""announced that he would not sign ANY spending bills this year unless sequestration spending cuts are eliminated.""",1,half true
2015-04-24,The people of Tiverton have historically supported [gambling measures] at a rate higher than the rest of the state.,5,true
2008-04-01,"McCain's ""plan for the economy is to extend George Bush's tax cuts for billionaires and give a $100-billion additional corporate tax cut.""",1,half true
2012-02-22,"One estimate says there may be ""three times as much oil in the United States as there is in Saudi Arabia.""",2,mostly false
2016-01-28,I have not insulted Donald personally.,2,mostly false
2011-02-02,"The military has spent $500 million enforcing the ""Don’t Ask, Don’t Tell"" policy regarding gays and lesbians in the military.",3,mostly true
2009-09-28,"House Republicans pledged to introduce a bill to reform America’s health care system, but ""the 'party of no' has . . . failed to produce legislation.""",1,half true
2013-08-06,"For anybody who's trying to cross the street and has seen those signs that say you have to stop when pedestrians are in the crosswalk, that was a bill that I passed.",3,mostly true
2013-06-20,It is against the law for the NSA to record or monitor Americans’ phone calls without getting a specific FISA warrant to do so.,5,true
2013-08-05,Says Matt Bevin has repeatedly failed to pay his taxes.,2,mostly false
2015-10-28,"In Florida, we have the lowest in-state tuition of any state.",2,mostly false
2011-12-16,"Taxpayers earning $1 million pay an effective tax rate that is about four times what taxpayers earning $100,000 pay.",5,true
2010-09-26,"Independent groups behind ads attacking Democratic candidates are ""front groups for foreign-controlled companies.""",2,mostly false
2015-09-25,"Says Scott Walker ""said he wouldn't touch"" the state civil service system but now supports overhauling it.",2,mostly false
2010-01-27,"President Obama pledged to go through the budget 'line by line,' but on his watch, non-defense spending has spiraled out of control, increasing by 67 percent in the last year alone.",2,mostly false
2011-11-04,"Under a law proposed by Wisconsin Gov. Scott Walker, businesses that move into Wisconsin ""don't have to pay any taxes"" on their income for two years.",5,true
2015-06-22,"Polls indicate that ""white people think that black people are less intelligent. They think they’re less trustworthy, less patriotic.""",1,half true
2011-08-13,Says President Barack Obama delivered $2 billion to Brazil to help with offshore drilling projects.,0,false
2016-06-13,"More than 32,000 Americans lose their lives to gun violence each year.",3,mostly true
2010-11-03,Said Republicans made historic gains in state legislatures during last month’s election,5,true
2016-01-07,"80% of black men in Atlanta are Homosexuals, study says",0,false
2008-05-02,"There are prototype cars that get between 100 and 150 miles per gallon and ""we could have those cars in your garages in a couple of years.""",2,mostly false
2013-03-27,Any legislative action that is taken now could very well be rendered completely null and void by the decision of the Supreme Court expected this June.,0,false
2013-04-01,"Says uncompensated health care costs absorbed by Texas hospitals are adding $1,800 a year to Texas private insurance rates.",2,mostly false
2014-10-19,Money towards the Ebola vaccine is basically cut in half to what it was. More cuts are coming under the congressional sequester.,3,mostly true
2011-09-21,The American healthcare system burns 18 percent of our national GDP. Nobody else is close.,5,true
2012-10-18,"While she was mayor, Lois Frankel took a ""police helicopter ride to go to a dinner party.""",1,half true
2013-02-19,"You can't bring an iPad or a piece of paper and a pencil in the (Wisconsin Assembly) gallery to take notes of what's going on, but ""you can bring a gun up there.""",3,mostly true
2015-03-18,"In the early 1980s, Sen. Edward Kennedy secretly offered to help Soviet leaders counter the Reagan administration’s position on nuclear disarmament.",2,mostly false
2012-05-07,There has not been a Democratic woman in Congress from New Jersey in almost four decades.,5,true
2010-07-25,25 percent of our economy is the financial sector.,2,mostly false
2012-04-04,"Sen. Sherrod Brown’s vote helped pass ""Barack Obama’s job-killing health care law, which slapped small businesses throughout Ohio with a $500 billion tax increase.""",0,false
2011-05-18,Abraham Lincoln (once) jumped out of a window in the Illinois Legislature in order to deny a quorum.,5,true
2014-10-10,"Says a bill he vetoed to give driver licenses to certain immigrants known as Dreamers would have changed ""nothing.""",1,half true
2016-07-28,"Donald Trump is ""against marriage equality. He wants to go back.""",5,true
2012-07-02,"Says the health care law rations care, like systems in Canada and Great Britain.",0,false
2014-11-20,"The Orange County, Florida, school board ""voted to make it impossible for a student to receive a grade below 50.""",3,mostly true
2016-04-14,"In nine Democratic debates, ""We've not had one question about a woman's right to make her own decisions about reproductive health care, not one question.""",5,true
2012-12-03,"Says food stamp growth, while high, lagged the rise in unemployment.",5,true
2009-08-24,Medicare has at least $80 billion worth of fraud a year. That's a full 20 percent of every dollar that's spent on Medicare goes to fraud.,1,half true
2016-03-19,"The 2016 federal omnibus spending bill ""funds illegal immigrants coming in and through your border, right through Phoenix.""",0,false
2011-09-29,"The Milwaukee County sheriff’s department ""plays only a limited role as a traditional law enforcement agency"" and in 2009 reported far fewer crimes to the FBI than the University of Wisconsin-Milwaukee police did.",1,half true
2010-11-12,"Says the Texas House has ""a record number of new members joining our ranks.""",1,half true
2015-09-26,"Student loans from the federal government issued between 2007 and 2012 are on target ""to produce $66 billion in profits for the United States government.""",1,half true
2011-05-24,"The top 1 percent of income earners pay 40 percent of all state income taxes, and those at the bottom pay little or nothing.",5,true
2012-08-26,"Voter identification laws make it complicated and expensive to get an ID, essentially instituting a modern-day poll tax.",2,mostly false
2014-07-01,"The Obama administration ""manipulated deportation data to make it appear that the Border Patrol was deporting more illegal immigrants than the Bush administration.""",0,false
2012-01-06,Says Texas does not regulate the appearance of some kinds of imitation firearms sold in Texas.,3,mostly true
2011-08-02,"The Central Falls fire department is ""one of the lowest, if not the lowest, paid fire departments in the state and entire region.""",3,mostly true
2015-11-22,"The Milwaukee County bus system has ""among the highest fares in the nation.""",0,false
2014-10-02,Almost every state has offered an insurance plan on its health exchange that does not cover abortion.,5,true
2010-08-17,"Georgia's U.S. senators voted for legislation that would ""gut clean air protections and increase oil dependence.""",1,half true
2008-08-28,"The average American family saw income rise $7,500 under Bill Clinton and decline $2,000 under George Bush.",1,half true
2013-04-18,Half of all hospitalized seniors are suffering from malnutrition so severe that it either caused their illness or it prevents them from getting better.,2,mostly false
2013-04-25,Odd fact for odd draft: No. 2 overall pick will earn more than the No. 1 pick due to no state tax in Florida. So 2 not so bad.,3,mostly true
2013-02-22,"Says we will pay the new chancellor ""a basic salary of nearly $300,000 a year ... an amount that does not include the costs of this public employee’s benefits, perks and living expenses for a lavish house, an upscale car, a spending allowance, and fine dining almost every day on the taxpayer dollar.""",1,half true
2016-04-07,"Because of (the 1994 crime bill), we had a 25-year low in crime, a 33-year low in the murder rate, and listen to this, because of that and the background check law, a 46-year low in the deaths of people of gun violence.",2,mostly false
2010-11-17,"Because of (U.S. Sen.-elect Ron) Johnson’s leadership, Senate Republicans adopted a caucus ban on earmarks.",3,mostly true
2011-10-01,I have sent over $400 million to the border of Mexico in the form of Texas Ranger recon teams.,2,mostly false
2008-01-15,"Barack (Obama) has one of his biggest supporters in terms of funding, the Exelon Corporation, which has spent millions of dollars trying to make Yucca Mountain the waste depository.",3,mostly true
2009-08-05,"During the 2005 fight over Social Security, ""there were noisy demonstrations — but they were outside the events,"" and opponents were ""not disruptive — crowds booed lines they didn’t like, but that was about it.""",0,false
2010-05-19,"“In three days last week, (Gov. Rick) Perry flew to five cities at taxpayers’ expense, holding press conferences, delivering $2,325,000 in checks.”",0,false
2013-04-30,"U.S. Rep. John Barrow of Georgia has helped support the implementation of ""Obamacare.""",2,mostly false
2011-10-03,"Says U.S. Senate candidate Adam Hasner ""cited his efforts to weaken pro-life and school choice legislation as unequivocal proof that he’s a moderate.""",1,half true
2016-04-03,A college loan is the only loan in the United States that you cannot refinance when interest rates go down.,3,mostly true
2009-07-02,"In Wisconsin, the stimulus paid for a bridge to a bar called Rusty's Backwater Saloon. They've got great burgers, but no new jobs.",2,mostly false
2010-07-01,I have spent virtually every weekend since Memorial Day in the Panhandle.,5,true
2015-08-10,"Says Marco Rubio’s ""proposed college affordability overhaul would specifically benefit for-profit colleges.""",2,mostly false
2014-04-28,"PolitiFact Texas gave a David Dewhurst TV ad ""a ‘Pants-on-Fire’ rating as an outrageous lie.""",1,half true
2010-03-21,"The health care bill will subsidize families of four that make more than $80,000 a year.",5,true
2010-12-07,[State Rep. Doug McKillip’s] donors deserve a refund.,0,false
2014-12-03,"Unlike marijuana, medical cannabis oil cannot get you high.",5,true
2014-06-16,"Last year, I was involved with an effort to to help prosecutors get their first pay raise in more than 10 years.",0,false
2009-07-29,"Page 992 of the health care bill will ""establish school-based 'health' clinics. Your children will be indoctrinated and your grandchildren may be aborted!""",0,false
2007-09-26,Social Security ... is solid through about 2040 without any changes whatsoever.,5,true
2013-03-06,"Georgia loses ""millions of dollars of revenue because people go out of state to buy fireworks.""",3,mostly true
2013-09-19,"Many state and federal agencies have such ‘navigators’ involved in helping folks maneuver through the often complex processes associated with filing benefits claims, for example -- even buying health insurance.",5,true
2013-05-15,"A referendum ""gives the people the chance to decide"" on cutting the Milwaukee County Board budget by two-thirds",0,false
2016-07-25,The top one-tenth of 1 percent now owns almost as much wealth as the bottom 90 percent.,3,mostly true
2012-03-13,"New Jersey loses net, that is minus those who come into the state, 30,000 students a year.",5,true
2012-04-03,Says gubernatorial recall candidate Tom Barrett supported passage of Gov. Scott Walker’s bill stripping collective bargaining of state employees.,0,false
2010-07-01,Law enforcement in the state of Arizona supports the state's new immigration law.,1,half true
2012-07-10,"Says ""Your kid just ate 16 packs of sugar.""",5,true
2014-05-20,"Walmart employees receive ""roughly $5,800"" in public assistance per year.",2,mostly false
2010-09-17,The size of our federal government has more than doubled since the year 2000.,2,mostly false
2010-10-15,"Jerry Brown ""gave California state employees collective bargaining powers"" and ""now, state employees can retire at 55 with much of their salary for life.""",1,half true
2016-06-19,"Says delegates can't ""legally"" change the Republican National Convention rules to prevent Donald Trump’s nomination.",2,mostly false
2014-05-17,Obama Announces Plans For A Third Term Presidential Run,0,false
2016-06-29,"Proposed NC law for body camera footage gives police ""broad authority to keep video footage secret – even from individuals who are filmed.""",5,true
2012-02-08,Obamacare ... will kill jobs across America.,0,false
2011-05-27,"Without ethanol, gas prices would be at least 15% higher. With gas at four bucks, that means you’re saving 12 bucks on a 20 gallon fill up.",1,half true
2011-06-16,"A year since the ""Recovery Summer,"" there has been been ""a fall, winter and spring of no recovery.""",2,mostly false
2015-08-27,More Americans have died from guns in the United States since 1968 than on battlefields of all the wars in American history.,5,true
2013-09-11,On responding to chemical weapon use in Syria,4,other
2016-07-05,"Rather than work to secure the border, (Marco Rubio) supported Obama’s amnesty plan for illegal immigrants.",2,mostly false
2013-02-19,"If the sequester hits, federal prosecutors will have to ""let criminals go.""",2,mostly false
2008-10-07,I have disagreed strongly with the Bush administration on this issue of global warming.,5,true
2010-09-22,"Says Lee Fisher ""wanted a $1.1 billion tax increase which could have driven countless jobs out of state.""",1,half true
2010-08-31,Says the Austin chapter of the League of Women Voters has no Republicans among elected officers or on its debate committee.,1,half true
2012-04-11,"Prince William County ""has cut violent crime in half"" since instituting a crackdown on illegal immigration.",2,mostly false
2016-05-22,Let me say that I don't think (Bernie Sanders has) had a single negative ad ever run against him.,0,false
2015-03-04,"More than 7,000 Americans lost their lives to climate change-fueled events last year.",0,false
2015-02-23,The Clintons' foundation took millions from foreign governments including United Arab Emirates and Saudi Arabia.,5,true
2009-09-22,Medicare officials have treated Humana and AARP inconsistently on how they can communicate with seniors.,0,false
2011-12-05,"The planned expansion of Savannah’s port is a ""jobs creating project.""",1,half true
2015-08-19,The federal government right now does not deport criminals.,0,false
2013-11-19,"Protesters in La Crosse blocked an exit and surrounded a State Patrol car carrying the governor and were ""beating on the windows and rocking the vehicle."" When the car was ""extricated"" from the crowd, a truck blocked a second exit.",0,false
2012-09-30,"Congressman Cicilline, when he was the mayor of Providence, espoused a sanctuary city.",0,false
2008-06-18,He won't even support his colleague's ... motion to censure the Bush administration for systemic repeated illegal wiretaps.,5,true
2013-09-26,"In states where the federal government helps run these (health care) marketplaces, the average American will have more than 50 different plans to choose from, with different levels of coverage.",1,half true
2011-01-04,"Says signs posted at projects funded by the federal stimulus act has cost ""20 or 40 million"" dollars.",1,half true
2013-06-04,"Says ""Having organizations parading as being social welfare organizations and then being involved in the political combat harkens back to why the statute a hundred years ago said that they were prohibited.""",0,false
2016-08-29,"Says ""Joe Heck voted 10 times to defund Planned Parenthood ... and Heck opposes a woman's right to choose, even when her health is at risk.""",3,mostly true
2011-03-08,"Ohio Director of Job Creation ""Mark Kvamme just clawed back about $900,000 from companies that made promises and they didn't keep them.""",1,half true
2011-12-13,"[Renewable energy] projects . . . get us off foreign oil and away, step by step, from these foreign entanglements that we have to get into to defend our oil supply.",2,mostly false
2008-07-26,"He made time to go to the gym, but canceled a visit with wounded troops. Seems the Pentagon wouldn't allow him to bring cameras.",2,mostly false
2012-08-15,"Federal law adopted ""under Tommy Thompson's watch"" prohibits the government from negotiating for ""better prices"" on prescription drugs for senior citizens",5,true
2015-07-22,"The Iran deal says that ""if any other country tries to undermine (Iran's) nuclear program, we have to help them defend themselves against Israel, Egypt, Saudis, our own allies.""",0,false
2011-07-06,We have provided at least 16 tax cuts to small businesses.,3,mostly true
2014-09-10,"Says Gwen Graham ""was a Washington lobbyist.""",2,mostly false
2015-05-20,Florida was the only state during my eight years to go from AA to AAA in its bond rating.,0,false
